Age,Sex,Country,Year,Population,,,,,,,
75 - 79,Female,Lithuania,2000,65968,,,,,,,
75 - 79,Female,Lithuania,2001,69333,,,,,,,
75 - 79,Female,Lithuania,2002,72724,,,,,,,
75 - 79,Female,Lithuania,2003,75642,,,,,,,
75 - 79,Female,Lithuania,2004,77652,,,,,,,
75 - 79,Female,Lithuania,2005,78465,,,,,,,
75 - 79,Female,Lithuania,2006,78932,,,,,,,
75 - 79,Female,Lithuania,2007,79591,,,,,,,
75 - 79,Female,Lithuania,2008,79812,,,,,,,
75 - 79,Female,Lithuania,2009,79361,,,,,,,
75 - 79,Female,Lithuania,2010,79215,,,,,,,
75 - 79,Female,Lithuania,2011,79762,,,,,,,
75 - 79,Female,Lithuania,2012,80222,,,,,,,
75 - 79,Female,Lithuania,2013,80346,,,,,,,
75 - 79,Female,Lithuania,2014,80705,,,,,,,
75 - 79,Female,Lithuania,2015,80446,,,,,,,
75 - 79,Female,Lithuania,2016,79557,,,,,,,
75 - 79,Female,Lithuania,2017,78940,,,,,,,
75 - 79,Female,Lithuania,2018,78001,,,,,,,
75 - 79,Female,Lithuania,2019,75584,,,,,,,
75 - 79,Female,Lithuania,2020,73734,,,,,,,
75 - 79,Female,Lithuania,2021,71709,,,,,,,
75 - 79,Female,Lithuania,2022,68717,,,,,,,
75 - 79,Female,Lithuania,2023,67796,,,,,,,
75 - 79,Female,Luxembourg,1980,6267,,,,,,,
75 - 79,Female,Luxembourg,1990,7169,,,,,,,
75 - 79,Female,Luxembourg,1995,5920,,,,,,,
75 - 79,Female,Luxembourg,2000,7808,,,,,,,
75 - 79,Female,Luxembourg,2001,7789,,,,,,,
75 - 79,Female,Luxembourg,2002,7993,,,,,,,
75 - 79,Female,Luxembourg,2003,8118,,,,,,,
75 - 79,Female,Luxembourg,2004,8248,,,,,,,
75 - 79,Female,Luxembourg,2005,8487,,,,,,,
75 - 79,Female,Luxembourg,2006,8669,,,,,,,
75 - 79,Female,Luxembourg,2007,8702,,,,,,,
75 - 79,Female,Luxembourg,2008,8650,,,,,,,
75 - 79,Female,Luxembourg,2009,8569,,,,,,,
75 - 79,Female,Luxembourg,2010,8431,,,,,,,
75 - 79,Female,Luxembourg,2011,8292,,,,,,,
75 - 79,Female,Luxembourg,2012,8228,,,,,,,
75 - 79,Female,Luxembourg,2013,8321,,,,,,,
75 - 79,Female,Luxembourg,2014,8550,,,,,,,
75 - 79,Female,Luxembourg,2015,8744,,,,,,,
75 - 79,Female,Luxembourg,2016,8845,,,,,,,
75 - 79,Female,Luxembourg,2017,8924,,,,,,,
75 - 79,Female,Luxembourg,2018,8957,,,,,,,
75 - 79,Female,Luxembourg,2019,8910,,,,,,,
75 - 79,Female,Luxembourg,2020,8857,,,,,,,
75 - 79,Female,Luxembourg,2021,8983,,,,,,,
75 - 79,Female,Luxembourg,2022,9305,,,,,,,
75 - 79,Female,Luxembourg,2023,9692,,,,,,,
75 - 79,Female,Malta,1980,3521,,,,,,,
75 - 79,Female,Malta,1990,4099,,,,,,,
75 - 79,Female,Malta,1995,4096,,,,,,,
75 - 79,Female,Malta,2000,5743,,,,,,,
75 - 79,Female,Malta,2001,5868,,,,,,,
75 - 79,Female,Malta,2002,5991,,,,,,,
75 - 79,Female,Malta,2003,6098,,,,,,,
75 - 79,Female,Malta,2004,6103,,,,,,,
75 - 79,Female,Malta,2005,6296,,,,,,,
75 - 79,Female,Malta,2006,6612,,,,,,,
75 - 79,Female,Malta,2007,6831,,,,,,,
75 - 79,Female,Malta,2008,7111,,,,,,,
75 - 79,Female,Malta,2009,7349,,,,,,,
75 - 79,Female,Malta,2010,7508,,,,,,,
75 - 79,Female,Malta,2011,7669,,,,,,,
75 - 79,Female,Malta,2012,7815,,,,,,,
75 - 79,Female,Malta,2013,7925,,,,,,,
75 - 79,Female,Malta,2014,8080,,,,,,,
75 - 79,Female,Malta,2015,8175,,,,,,,
75 - 79,Female,Malta,2016,8041,,,,,,,
75 - 79,Female,Malta,2017,7726,,,,,,,
75 - 79,Female,Malta,2018,7645,,,,,,,
75 - 79,Female,Malta,2019,8226,,,,,,,
75 - 79,Female,Malta,2020,9147,,,,,,,
75 - 79,Female,Malta,2021,10209,,,,,,,
75 - 79,Female,Malta,2022,11561,,,,,,,
75 - 79,Female,Malta,2023,12730,,,,,,,
75 - 79,Female,Monaco,1980,..,,,,,,,
75 - 79,Female,Monaco,1990,..,,,,,,,
75 - 79,Female,Monaco,1995,..,,,,,,,
75 - 79,Female,Monaco,2000,..,,,,,,,
75 - 79,Female,Monaco,2001,..,,,,,,,
75 - 79,Female,Monaco,2002,..,,,,,,,
75 - 79,Female,Monaco,2003,..,,,,,,,
75 - 79,Female,Monaco,2004,..,,,,,,,
75 - 79,Female,Monaco,2005,..,,,,,,,
75 - 79,Female,Monaco,2006,..,,,,,,,
75 - 79,Female,Monaco,2007,..,,,,,,,
75 - 79,Female,Monaco,2008,839,,,,,,,
75 - 79,Female,Monaco,2009,..,,,,,,,
75 - 79,Female,Monaco,2010,..,,,,,,,
75 - 79,Female,Monaco,2011,..,,,,,,,
75 - 79,Female,Monaco,2012,..,,,,,,,
75 - 79,Female,Monaco,2013,..,,,,,,,
75 - 79,Female,Monaco,2014,..,,,,,,,
75 - 79,Female,Monaco,2015,..,,,,,,,
75 - 79,Female,Monaco,2016,938,,,,,,,
75 - 79,Female,Monaco,2017,..,,,,,,,
75 - 79,Female,Monaco,2018,..,,,,,,,
75 - 79,Female,Monaco,2019,..,,,,,,,
75 - 79,Female,Monaco,2020,..,,,,,,,
75 - 79,Female,Monaco,2021,..,,,,,,,
75 - 79,Female,Monaco,2022,..,,,,,,,
75 - 79,Female,Monaco,2023,..,,,,,,,
75 - 79,Female,Montenegro,1980,6196,,,,,,,
75 - 79,Female,Montenegro,1990,7911,,,,,,,
75 - 79,Female,Montenegro,1995,5136,,,,,,,
75 - 79,Female,Montenegro,2000,8414,,,,,,,
75 - 79,Female,Montenegro,2001,8451,,,,,,,
75 - 79,Female,Montenegro,2002,8509,,,,,,,
75 - 79,Female,Montenegro,2003,8512,,,,,,,
75 - 79,Female,Montenegro,2004,8593,,,,,,,
75 - 79,Female,Montenegro,2005,8754,,,,,,,
75 - 79,Female,Montenegro,2006,8875,,,,,,,
75 - 79,Female,Montenegro,2007,9031,,,,,,,
75 - 79,Female,Montenegro,2008,9173,,,,,,,
75 - 79,Female,Montenegro,2009,9404,,,,,,,
75 - 79,Female,Montenegro,2010,9712,,,,,,,
75 - 79,Female,Montenegro,2011,10077,,,,,,,
75 - 79,Female,Montenegro,2012,10468,,,,,,,
75 - 79,Female,Montenegro,2013,10741,,,,,,,
75 - 79,Female,Montenegro,2014,11071,,,,,,,
75 - 79,Female,Montenegro,2015,11418,,,,,,,
75 - 79,Female,Montenegro,2016,11373,,,,,,,
75 - 79,Female,Montenegro,2017,11067,,,,,,,
75 - 79,Female,Montenegro,2018,10440,,,,,,,
75 - 79,Female,Montenegro,2019,9971,,,,,,,
75 - 79,Female,Montenegro,2020,9130,,,,,,,
75 - 79,Female,Montenegro,2021,8694,,,,,,,
75 - 79,Female,Montenegro,2022,..,,,,,,,
75 - 79,Female,Montenegro,2023,..,,,,,,,
75 - 79,Female,Netherlands,1980,197764,,,,,,,
75 - 79,Female,Netherlands,1990,236270,,,,,,,
75 - 79,Female,Netherlands,1995,239123,,,,,,,
75 - 79,Female,Netherlands,2000,275680,,,,,,,
75 - 79,Female,Netherlands,2001,273831,,,,,,,
75 - 79,Female,Netherlands,2002,271959,,,,,,,
75 - 79,Female,Netherlands,2003,270500,,,,,,,
75 - 79,Female,Netherlands,2004,269855,,,,,,,
75 - 79,Female,Netherlands,2005,271130,,,,,,,
75 - 79,Female,Netherlands,2006,273546,,,,,,,
75 - 79,Female,Netherlands,2007,276395,,,,,,,
75 - 79,Female,Netherlands,2008,278473,,,,,,,
75 - 79,Female,Netherlands,2009,279518,,,,,,,
75 - 79,Female,Netherlands,2010,280286,,,,,,,
75 - 79,Female,Netherlands,2011,281125,,,,,,,
75 - 79,Female,Netherlands,2012,282466,,,,,,,
75 - 79,Female,Netherlands,2013,285907,,,,,,,
75 - 79,Female,Netherlands,2014,292141,,,,,,,
75 - 79,Female,Netherlands,2015,299268,,,,,,,
75 - 79,Female,Netherlands,2016,305392,,,,,,,
75 - 79,Female,Netherlands,2017,311224,,,,,,,
75 - 79,Female,Netherlands,2018,319322,,,,,,,
75 - 79,Female,Netherlands,2019,329480,,,,,,,
75 - 79,Female,Netherlands,2020,337780,,,,,,,
75 - 79,Female,Netherlands,2021,358127,,,,,,,
75 - 79,Female,Netherlands,2022,390532,,,,,,,
75 - 79,Female,Netherlands,2023,414483,,,,,,,
75 - 79,Female,North Macedonia,1980,..,,,,,,,
75 - 79,Female,North Macedonia,1990,..,,,,,,,
75 - 79,Female,North Macedonia,1995,12690,,,,,,,
75 - 79,Female,North Macedonia,2000,21646,,,,,,,
75 - 79,Female,North Macedonia,2001,22432,,,,,,,
75 - 79,Female,North Macedonia,2002,22789,,,,,,,
75 - 79,Female,North Macedonia,2003,23228,,,,,,,
75 - 79,Female,North Macedonia,2004,23572,,,,,,,
75 - 79,Female,North Macedonia,2005,24461,,,,,,,
75 - 79,Female,North Macedonia,2006,25354,,,,,,,
75 - 79,Female,North Macedonia,2007,26034,,,,,,,
75 - 79,Female,North Macedonia,2008,28666,,,,,,,
75 - 79,Female,North Macedonia,2009,28412,,,,,,,
75 - 79,Female,North Macedonia,2010,29360,,,,,,,
75 - 79,Female,North Macedonia,2011,30093,,,,,,,
75 - 79,Female,North Macedonia,2012,30541,,,,,,,
75 - 79,Female,North Macedonia,2013,30479,,,,,,,
75 - 79,Female,North Macedonia,2014,30200,,,,,,,
75 - 79,Female,North Macedonia,2015,30069,,,,,,,
75 - 79,Female,North Macedonia,2016,29840,,,,,,,
75 - 79,Female,North Macedonia,2017,29942,,,,,,,
75 - 79,Female,North Macedonia,2018,30618,,,,,,,
75 - 79,Female,North Macedonia,2019,31045,,,,,,,
75 - 79,Female,North Macedonia,2020,30991,,,,,,,
75 - 79,Female,North Macedonia,2021,30799,,,,,,,
75 - 79,Female,North Macedonia,2022,..,,,,,,,
75 - 79,Female,North Macedonia,2023,..,,,,,,,
75 - 79,Female,Norway,1980,72077,,,,,,,
75 - 79,Female,Norway,1990,83700,,,,,,,
75 - 79,Female,Norway,1995,88562,,,,,,,
75 - 79,Female,Norway,2000,91416,,,,,,,
75 - 79,Female,Norway,2001,88555,,,,,,,
75 - 79,Female,Norway,2002,86019,,,,,,,
75 - 79,Female,Norway,2003,83480,,,,,,,
75 - 79,Female,Norway,2004,81256,,,,,,,
75 - 79,Female,Norway,2005,79633,,,,,,,
75 - 79,Female,Norway,2006,78461,,,,,,,
75 - 79,Female,Norway,2007,77503,,,,,,,
75 - 79,Female,Norway,2008,76237,,,,,,,
75 - 79,Female,Norway,2009,74699,,,,,,,
75 - 79,Female,Norway,2010,73444,,,,,,,
75 - 79,Female,Norway,2011,72472,,,,,,,
75 - 79,Female,Norway,2012,72121,,,,,,,
75 - 79,Female,Norway,2013,72938,,,,,,,
75 - 79,Female,Norway,2014,74977,,,,,,,
75 - 79,Female,Norway,2015,77376,,,,,,,
75 - 79,Female,Norway,2016,79341,,,,,,,
75 - 79,Female,Norway,2017,81723,,,,,,,
75 - 79,Female,Norway,2018,85344,,,,,,,
75 - 79,Female,Norway,2019,90226,,,,,,,
75 - 79,Female,Norway,2020,96321,,,,,,,
75 - 79,Female,Norway,2021,104231,,,,,,,
75 - 79,Female,Norway,2022,112073,,,,,,,
75 - 79,Female,Norway,2023,117343,,,,,,,
75 - 79,Female,Poland,1980,..,,,,,,,
75 - 79,Female,Poland,1990,511222,,,,,,,
75 - 79,Female,Poland,1995,395600,,,,,,,
75 - 79,Female,Poland,2000,616449,,,,,,,
75 - 79,Female,Poland,2001,648346,,,,,,,
75 - 79,Female,Poland,2002,666140,,,,,,,
75 - 79,Female,Poland,2003,676376,,,,,,,
75 - 79,Female,Poland,2004,689324,,,,,,,
75 - 79,Female,Poland,2005,703283,,,,,,,
75 - 79,Female,Poland,2006,716152,,,,,,,
75 - 79,Female,Poland,2007,728308,,,,,,,
75 - 79,Female,Poland,2008,732901,,,,,,,
75 - 79,Female,Poland,2009,729806,,,,,,,
75 - 79,Female,Poland,2010,724853,,,,,,,
75 - 79,Female,Poland,2011,721225,,,,,,,
75 - 79,Female,Poland,2012,719601,,,,,,,
75 - 79,Female,Poland,2013,718835,,,,,,,
75 - 79,Female,Poland,2014,718824,,,,,,,
75 - 79,Female,Poland,2015,714935,,,,,,,
75 - 79,Female,Poland,2016,704121,,,,,,,
75 - 79,Female,Poland,2017,685126,,,,,,,
75 - 79,Female,Poland,2018,663667,,,,,,,
75 - 79,Female,Poland,2019,645946,,,,,,,
75 - 79,Female,Poland,2020,627881,,,,,,,
75 - 79,Female,Poland,2021,636496,,,,,,,
75 - 79,Female,Poland,2022,688530,,,,,,,
75 - 79,Female,Poland,2023,760194,,,,,,,
75 - 79,Female,Portugal,1980,133306,,,,,,,
75 - 79,Female,Portugal,1990,164521,,,,,,,
75 - 79,Female,Portugal,1995,163355,,,,,,,
75 - 79,Female,Portugal,2000,200723,,,,,,,
75 - 79,Female,Portugal,2001,206042,,,,,,,
75 - 79,Female,Portugal,2002,211351,,,,,,,
75 - 79,Female,Portugal,2003,215741,,,,,,,
75 - 79,Female,Portugal,2004,219337,,,,,,,
75 - 79,Female,Portugal,2005,223142,,,,,,,
75 - 79,Female,Portugal,2006,227644,,,,,,,
75 - 79,Female,Portugal,2007,233313,,,,,,,
75 - 79,Female,Portugal,2008,239409,,,,,,,
75 - 79,Female,Portugal,2009,244632,,,,,,,
75 - 79,Female,Portugal,2010,249357,,,,,,,
75 - 79,Female,Portugal,2011,250961,,,,,,,
75 - 79,Female,Portugal,2012,250407,,,,,,,
75 - 79,Female,Portugal,2013,250892,,,,,,,
75 - 79,Female,Portugal,2014,252396,,,,,,,
75 - 79,Female,Portugal,2015,251922,,,,,,,
75 - 79,Female,Portugal,2016,248524,,,,,,,
75 - 79,Female,Portugal,2017,246000,,,,,,,
75 - 79,Female,Portugal,2018,246283,,,,,,,
75 - 79,Female,Portugal,2019,249507,,,,,,,
75 - 79,Female,Portugal,2020,257126,,,,,,,
75 - 79,Female,Portugal,2021,266860,,,,,,,
75 - 79,Female,Portugal,2022,275338,,,,,,,
75 - 79,Female,Portugal,2023,285315,,,,,,,
75 - 79,Female,Republic of Moldova,1980,35333,,,,,,,
75 - 79,Female,Republic of Moldova,1990,47080,,,,,,,
75 - 79,Female,Republic of Moldova,1995,35977,,,,,,,
75 - 79,Female,Republic of Moldova,2000,43948,,,,,,,
75 - 79,Female,Republic of Moldova,2001,45100,,,,,,,
75 - 79,Female,Republic of Moldova,2002,45719,,,,,,,
75 - 79,Female,Republic of Moldova,2003,46637,,,,,,,
75 - 79,Female,Republic of Moldova,2004,47691,,,,,,,
75 - 79,Female,Republic of Moldova,2005,47763,,,,,,,
75 - 79,Female,Republic of Moldova,2006,48385,,,,,,,
75 - 79,Female,Republic of Moldova,2007,49502,,,,,,,
75 - 79,Female,Republic of Moldova,2008,48393,,,,,,,
75 - 79,Female,Republic of Moldova,2009,47002,,,,,,,
75 - 79,Female,Republic of Moldova,2010,46328,,,,,,,
75 - 79,Female,Republic of Moldova,2011,46339,,,,,,,
75 - 79,Female,Republic of Moldova,2012,46655,,,,,,,
75 - 79,Female,Republic of Moldova,2013,47408,,,,,,,
75 - 79,Female,Republic of Moldova,2014,44259,,,,,,,
75 - 79,Female,Republic of Moldova,2015,43480,,,,,,,
75 - 79,Female,Republic of Moldova,2016,43637,,,,,,,
75 - 79,Female,Republic of Moldova,2017,44091,,,,,,,
75 - 79,Female,Republic of Moldova,2018,42933,,,,,,,
75 - 79,Female,Republic of Moldova,2019,40767,,,,,,,
75 - 79,Female,Republic of Moldova,2020,37674,,,,,,,
75 - 79,Female,Republic of Moldova,2021,34126,,,,,,,
75 - 79,Female,Republic of Moldova,2022,..,,,,,,,
75 - 79,Female,Republic of Moldova,2023,..,,,,,,,
75 - 79,Female,Romania,1980,252402,,,,,,,
75 - 79,Female,Romania,1990,318185,,,,,,,
75 - 79,Female,Romania,1995,222672,,,,,,,
75 - 79,Female,Romania,2000,367331,,,,,,,
75 - 79,Female,Romania,2001,376785,,,,,,,
75 - 79,Female,Romania,2002,378948,,,,,,,
75 - 79,Female,Romania,2003,378760,,,,,,,
75 - 79,Female,Romania,2004,377078,,,,,,,
75 - 79,Female,Romania,2005,389381,,,,,,,
75 - 79,Female,Romania,2006,401604,,,,,,,
75 - 79,Female,Romania,2007,412219,,,,,,,
75 - 79,Female,Romania,2008,437740,,,,,,,
75 - 79,Female,Romania,2009,449750,,,,,,,
75 - 79,Female,Romania,2010,446623,,,,,,,
75 - 79,Female,Romania,2011,445840,,,,,,,
75 - 79,Female,Romania,2012,446885,,,,,,,
75 - 79,Female,Romania,2013,451856,,,,,,,
75 - 79,Female,Romania,2014,458303,,,,,,,
75 - 79,Female,Romania,2015,457833,,,,,,,
75 - 79,Female,Romania,2016,447409,,,,,,,
75 - 79,Female,Romania,2017,431134,,,,,,,
75 - 79,Female,Romania,2018,411881,,,,,,,
75 - 79,Female,Romania,2019,394914,,,,,,,
75 - 79,Female,Romania,2020,379871,,,,,,,
75 - 79,Female,Romania,2021,373503,,,,,,,
75 - 79,Female,Romania,2022,379797,,,,,,,
75 - 79,Female,Romania,2023,394431,,,,,,,
75 - 79,Female,Russian Federation,1980,1989216,,,,,,,
75 - 79,Female,Russian Federation,1990,2563581,,,,,,,
75 - 79,Female,Russian Federation,1995,1827864,,,,,,,
75 - 79,Female,Russian Federation,2000,2421428,,,,,,,
75 - 79,Female,Russian Federation,2001,2649734,,,,,,,
75 - 79,Female,Russian Federation,2002,2846735,,,,,,,
75 - 79,Female,Russian Federation,2003,3002381,,,,,,,
75 - 79,Female,Russian Federation,2004,3099673,,,,,,,
75 - 79,Female,Russian Federation,2005,3143059,,,,,,,
75 - 79,Female,Russian Federation,2006,3113478,,,,,,,
75 - 79,Female,Russian Federation,2007,3015156,,,,,,,
75 - 79,Female,Russian Federation,2008,2843776,,,,,,,
75 - 79,Female,Russian Federation,2009,2632699,,,,,,,
75 - 79,Female,Russian Federation,2010,2512641,,,,,,,
75 - 79,Female,Russian Federation,2011,2532254,,,,,,,
75 - 79,Female,Russian Federation,2012,2709384,,,,,,,
75 - 79,Female,Russian Federation,2013,2997533,,,,,,,
75 - 79,Female,Russian Federation,2014,..,,,,,,,
75 - 79,Female,Russian Federation,2015,..,,,,,,,
75 - 79,Female,Russian Federation,2016,..,,,,,,,
75 - 79,Female,Russian Federation,2017,..,,,,,,,
75 - 79,Female,Russian Federation,2018,..,,,,,,,
75 - 79,Female,Russian Federation,2019,..,,,,,,,
75 - 79,Female,Russian Federation,2020,..,,,,,,,
75 - 79,Female,Russian Federation,2021,..,,,,,,,
75 - 79,Female,Russian Federation,2022,..,,,,,,,
75 - 79,Female,Russian Federation,2023,..,,,,,,,
75 - 79,Female,San Marino,1980,..,,,,,,,
75 - 79,Female,San Marino,1990,..,,,,,,,
75 - 79,Female,San Marino,1995,..,,,,,,,
75 - 79,Female,San Marino,2000,..,,,,,,,
75 - 79,Female,San Marino,2001,555,,,,,,,
75 - 79,Female,San Marino,2002,544,,,,,,,
75 - 79,Female,San Marino,2003,538,,,,,,,
75 - 79,Female,San Marino,2004,536,,,,,,,
75 - 79,Female,San Marino,2005,555,,,,,,,
75 - 79,Female,San Marino,2006,581,,,,,,,
75 - 79,Female,San Marino,2007,608,,,,,,,
75 - 79,Female,San Marino,2008,614,,,,,,,
75 - 79,Female,San Marino,2009,622,,,,,,,
75 - 79,Female,San Marino,2010,610,,,,,,,
75 - 79,Female,San Marino,2011,605,,,,,,,
75 - 79,Female,San Marino,2012,599,,,,,,,
75 - 79,Female,San Marino,2013,602,,,,,,,
75 - 79,Female,San Marino,2014,615,,,,,,,
75 - 79,Female,San Marino,2015,632,,,,,,,
75 - 79,Female,San Marino,2016,635,,,,,,,
75 - 79,Female,San Marino,2017,644,,,,,,,
75 - 79,Female,San Marino,2018,670,,,,,,,
75 - 79,Female,San Marino,2019,692,,,,,,,
75 - 79,Female,San Marino,2020,692,,,,,,,
75 - 79,Female,San Marino,2021,730,,,,,,,
75 - 79,Female,San Marino,2022,760,,,,,,,
75 - 79,Female,San Marino,2023,..,,,,,,,
75 - 79,Female,Serbia,1980,106934,,,,,,,
75 - 79,Female,Serbia,1990,116442,,,,,,,
75 - 79,Female,Serbia,1995,88795,,,,,,,
75 - 79,Female,Serbia,2000,144938,,,,,,,
75 - 79,Female,Serbia,2001,149709,,,,,,,
75 - 79,Female,Serbia,2002,154157,,,,,,,
75 - 79,Female,Serbia,2003,157693,,,,,,,
75 - 79,Female,Serbia,2004,160470,,,,,,,
75 - 79,Female,Serbia,2005,163627,,,,,,,
75 - 79,Female,Serbia,2006,166049,,,,,,,
75 - 79,Female,Serbia,2007,167945,,,,,,,
75 - 79,Female,Serbia,2008,170243,,,,,,,
75 - 79,Female,Serbia,2009,171316,,,,,,,
75 - 79,Female,Serbia,2010,170335,,,,,,,
75 - 79,Female,Serbia,2011,175024,,,,,,,
75 - 79,Female,Serbia,2012,173194,,,,,,,
75 - 79,Female,Serbia,2013,171428,,,,,,,
75 - 79,Female,Serbia,2014,168689,,,,,,,
75 - 79,Female,Serbia,2015,166040,,,,,,,
75 - 79,Female,Serbia,2016,163290,,,,,,,
75 - 79,Female,Serbia,2017,158496,,,,,,,
75 - 79,Female,Serbia,2018,152354,,,,,,,
75 - 79,Female,Serbia,2019,146225,,,,,,,
75 - 79,Female,Serbia,2020,138089,,,,,,,
75 - 79,Female,Serbia,2021,133095,,,,,,,
75 - 79,Female,Serbia,2022,..,,,,,,,
75 - 79,Female,Serbia,2023,..,,,,,,,
75 - 79,Female,Slovakia,1980,61601,,,,,,,
75 - 79,Female,Slovakia,1990,69971,,,,,,,
75 - 79,Female,Slovakia,1995,49218,,,,,,,
75 - 79,Female,Slovakia,2000,87467,,,,,,,
75 - 79,Female,Slovakia,2001,87835,,,,,,,
75 - 79,Female,Slovakia,2002,87127,,,,,,,
75 - 79,Female,Slovakia,2003,86544,,,,,,,
75 - 79,Female,Slovakia,2004,86479,,,,,,,
75 - 79,Female,Slovakia,2005,87218,,,,,,,
75 - 79,Female,Slovakia,2006,88153,,,,,,,
75 - 79,Female,Slovakia,2007,89056,,,,,,,
75 - 79,Female,Slovakia,2008,89468,,,,,,,
75 - 79,Female,Slovakia,2009,89084,,,,,,,
75 - 79,Female,Slovakia,2010,88373,,,,,,,
75 - 79,Female,Slovakia,2011,87398,,,,,,,
75 - 79,Female,Slovakia,2012,86323,,,,,,,
75 - 79,Female,Slovakia,2013,86132,,,,,,,
75 - 79,Female,Slovakia,2014,87266,,,,,,,
75 - 79,Female,Slovakia,2015,89174,,,,,,,
75 - 79,Female,Slovakia,2016,91722,,,,,,,
75 - 79,Female,Slovakia,2017,94471,,,,,,,
75 - 79,Female,Slovakia,2018,96681,,,,,,,
75 - 79,Female,Slovakia,2019,98983,,,,,,,
75 - 79,Female,Slovakia,2020,100461,,,,,,,
75 - 79,Female,Slovakia,2021,100464,,,,,,,
75 - 79,Female,Slovakia,2022,102932,,,,,,,
75 - 79,Female,Slovakia,2023,108622,,,,,,,
75 - 79,Female,Slovenia,1980,..,,,,,,,
75 - 79,Female,Slovenia,1990,31479,,,,,,,
75 - 79,Female,Slovenia,1995,21431,,,,,,,
75 - 79,Female,Slovenia,2000,38689,,,,,,,
75 - 79,Female,Slovenia,2001,40231,,,,,,,
75 - 79,Female,Slovenia,2002,41230,,,,,,,
75 - 79,Female,Slovenia,2003,41832,,,,,,,
75 - 79,Female,Slovenia,2004,42284,,,,,,,
75 - 79,Female,Slovenia,2005,42928,,,,,,,
75 - 79,Female,Slovenia,2006,43638,,,,,,,
75 - 79,Female,Slovenia,2007,44276,,,,,,,
75 - 79,Female,Slovenia,2008,44823,,,,,,,
75 - 79,Female,Slovenia,2009,45156,,,,,,,
75 - 79,Female,Slovenia,2010,44991,,,,,,,
75 - 79,Female,Slovenia,2011,44665,,,,,,,
75 - 79,Female,Slovenia,2012,44345,,,,,,,
75 - 79,Female,Slovenia,2013,43995,,,,,,,
75 - 79,Female,Slovenia,2014,44049,,,,,,,
75 - 79,Female,Slovenia,2015,44311,,,,,,,
75 - 79,Female,Slovenia,2016,44523,,,,,,,
75 - 79,Female,Slovenia,2017,45006,,,,,,,
75 - 79,Female,Slovenia,2018,45803,,,,,,,
75 - 79,Female,Slovenia,2019,45856,,,,,,,
75 - 79,Female,Slovenia,2020,44411,,,,,,,
75 - 79,Female,Slovenia,2021,43453,,,,,,,
75 - 79,Female,Slovenia,2022,43976,,,,,,,
75 - 79,Female,Slovenia,2023,44865,,,,,,,
75 - 79,Female,Spain,1980,511279,,,,,,,
75 - 79,Female,Spain,1990,640674,,,,,,,
75 - 79,Female,Spain,1995,664833,,,,,,,
75 - 79,Female,Spain,2000,811024,,,,,,,
75 - 79,Female,Spain,2001,833599,,,,,,,
75 - 79,Female,Spain,2002,851768,,,,,,,
75 - 79,Female,Spain,2003,869007,,,,,,,
75 - 79,Female,Spain,2004,889995,,,,,,,
75 - 79,Female,Spain,2005,912082,,,,,,,
75 - 79,Female,Spain,2006,932565,,,,,,,
75 - 79,Female,Spain,2007,953100,,,,,,,
75 - 79,Female,Spain,2008,974060,,,,,,,
75 - 79,Female,Spain,2009,986734,,,,,,,
75 - 79,Female,Spain,2010,991068,,,,,,,
75 - 79,Female,Spain,2011,995505,,,,,,,
75 - 79,Female,Spain,2012,989344,,,,,,,
75 - 79,Female,Spain,2013,956476,,,,,,,
75 - 79,Female,Spain,2014,905925,,,,,,,
75 - 79,Female,Spain,2015,883716,,,,,,,
75 - 79,Female,Spain,2016,873516,,,,,,,
75 - 79,Female,Spain,2017,856234,,,,,,,
75 - 79,Female,Spain,2018,879646,,,,,,,
75 - 79,Female,Spain,2019,938549,,,,,,,
75 - 79,Female,Spain,2020,979242,,,,,,,
75 - 79,Female,Spain,2021,1006311,,,,,,,
75 - 79,Female,Spain,2022,1047058,,,,,,,
75 - 79,Female,Spain,2023,1082792,,,,,,,
75 - 79,Female,Sweden,1980,158382,,,,,,,
75 - 79,Female,Sweden,1990,185331,,,,,,,
75 - 79,Female,Sweden,1995,185745,,,,,,,
75 - 79,Female,Sweden,2000,196355,,,,,,,
75 - 79,Female,Sweden,2001,190144,,,,,,,
75 - 79,Female,Sweden,2002,185447,,,,,,,
75 - 79,Female,Sweden,2003,182487,,,,,,,
75 - 79,Female,Sweden,2004,179759,,,,,,,
75 - 79,Female,Sweden,2005,177225,,,,,,,
75 - 79,Female,Sweden,2006,175408,,,,,,,
75 - 79,Female,Sweden,2007,173828,,,,,,,
75 - 79,Female,Sweden,2008,171556,,,,,,,
75 - 79,Female,Sweden,2009,169303,,,,,,,
75 - 79,Female,Sweden,2010,167688,,,,,,,
75 - 79,Female,Sweden,2011,167176,,,,,,,
75 - 79,Female,Sweden,2012,168415,,,,,,,
75 - 79,Female,Sweden,2013,171571,,,,,,,
75 - 79,Female,Sweden,2014,176736,,,,,,,
75 - 79,Female,Sweden,2015,181861,,,,,,,
75 - 79,Female,Sweden,2016,186600,,,,,,,
75 - 79,Female,Sweden,2017,193586,,,,,,,
75 - 79,Female,Sweden,2018,203918,,,,,,,
75 - 79,Female,Sweden,2019,216513,,,,,,,
75 - 79,Female,Sweden,2020,230553,,,,,,,
75 - 79,Female,Sweden,2021,244475,,,,,,,
75 - 79,Female,Sweden,2022,255240,,,,,,,
